Minutes,rcvTime,pos_x,pos_y,spd_x,spd_y,acl_y,hed_x,hed_y,sendTime,sender_id,senderPseudo,receiver_id,Seconds,receiverPseudo,messageID,acl_x,nttack,node_attack
1,28860.34583,222.5720009,411.5465337,0.001259752,0.001259752,0.000937973,-0.01648944,-0.99986404,28860.34583,10887,10108872,11313,28860,40113132,36762788,0.000937973,0,0
1,28860.34584,222.5720009,411.5465337,0.001259752,0.001259752,0.000937973,-0.01648944,-0.99986404,28860.34584,10887,10108872,11097,28860,10110972,36762788,0.000937973,0,0
1,28860.34584,222.5720009,411.5465337,0.001259752,0.001259752,0.000937973,-0.01648944,-0.99986404,28860.34584,10887,10108872,11295,28860,140112952,36762788,0.000937973,0,0
1,28860.34584,222.5720009,411.5465337,0.001259752,0.001259752,0.000937973,-0.01648944,-0.99986404,28860.34584,10887,10108872,11157,28860,10111572,36762788,0.000937973,0,0
1,28860.34584,222.5720009,411.5465337,0.001259752,0.001259752,0.000937973,-0.01648944,-0.99986404,28860.34584,10887,10108872,11199,28860,10111992,36762788,0.000937973,0,0
1,28860.34584,222.5720009,411.5465337,0.001259752,0.001259752,0.000937973,-0.01648944,-0.99986404,28860.34584,10887,10108872,11265,28860,10112652,36762788,0.000937973,0,0
1,28860.34584,222.5720009,411.5465337,0.001259752,0.001259752,0.000937973,-0.01648944,-0.99986404,28860.34584,10887,10108872,11277,28860,10112772,36762788,0.000937973,0,0
1,28860.34584,222.5720009,411.5465337,0.001259752,0.001259752,0.000937973,-0.01648944,-0.99986404,28860.34584,10887,10108872,11301,28860,10113012,36762788,0.000937973,0,0
1,28860.35227,259.3967984,781.1551292,-13.31584531,-1.760182934,-0.057436017,-0.953407695,0.301684882,28860.35227,11037,10110372,11229,28860,10112292,36763097,-0.439380059,0,0
1,28860.39028,188.0642206,539.9215682,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.39028,11253,180112532,11097,28860,10110972,36764531,0.000341263,1,1
1,28860.39028,188.0642206,539.9215682,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.39028,11253,180112532,11157,28860,10111572,36764531,0.000341263,1,1
1,28860.39028,188.0642206,539.9215682,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.39028,11253,180112532,11193,28860,170111932,36764531,0.000341263,1,1
1,28860.39028,188.0642206,539.9215682,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.39028,11253,180112532,11199,28860,10111992,36764531,0.000341263,1,1
1,28860.39028,188.0642206,539.9215682,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.39028,11253,180112532,11211,28860,210112112,36764531,0.000341263,1,1
1,28860.39028,188.0642206,539.9215682,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.39028,11253,180112532,11265,28860,10112652,36764531,0.000341263,1,1
1,28860.39028,188.0642206,539.9215682,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.39028,11253,180112532,11277,28860,10112772,36764531,0.000341263,1,1
1,28860.39028,188.0642206,539.9215682,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.39028,11253,180112532,11295,28860,140112952,36764531,0.000341263,1,1
1,28860.39028,188.0642206,539.9215682,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.39028,11253,180112532,11301,28860,10113012,36764531,0.000341263,1,1
1,28860.39028,188.0642206,539.9215682,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.39028,11253,180112532,11313,28860,40113132,36764531,0.000341263,1,1
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11097,28860,10110972,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11193,28860,170111932,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11211,28860,210112112,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11253,28860,180112532,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11313,28860,40113132,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11295,28860,140112952,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11157,28860,10111572,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11199,28860,10111992,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11265,28860,10112652,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11277,28860,10112772,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11283,28860,10112832,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11289,28860,10112892,36765360,0.000341263,0,0
1,28860.4249,187.9621483,539.9166203,0.000192169,0.000192169,0.000341263,-0.056445274,0.998405695,28860.4249,11079,10110792,11301,28860,10113012,36765360,0.000341263,0,0
1,28860.42767,152.3600537,909.8810165,0.685961633,-9.250761482,4.487691411,0.072642089,-0.997358074,28860.42767,11289,10112892,11313,28860,40113132,36765522,-0.33275686,0,0
1,28860.42767,152.3600537,909.8810165,0.685961633,-9.250761482,4.487691411,0.072642089,-0.997358074,28860.42767,11289,10112892,11157,28860,10111572,36765522,-0.33275686,0,0
1,28860.42767,152.3600537,909.8810165,0.685961633,-9.250761482,4.487691411,0.072642089,-0.997358074,28860.42767,11289,10112892,11175,28860,210111752,36765522,-0.33275686,0,0
1,28860.42767,152.3600537,909.8810165,0.685961633,-9.250761482,4.487691411,0.072642089,-0.997358074,28860.42767,11289,10112892,11187,28860,10111872,36765522,-0.33275686,0,0
1,28860.42767,152.3600537,909.8810165,0.685961633,-9.250761482,4.487691411,0.072642089,-0.997358074,28860.42767,11289,10112892,11283,28860,10112832,36765522,-0.33275686,0,0
1,28860.45095,387.0089456,257.5209125,-11.37790546,-3.927811421,0.232224926,-0.972334769,-0.233591732,28860.45095,10977,10109772,11109,28860,10111092,36765649,0.671608608,0,0
1,28860.45095,387.0089456,257.5209125,-11.37790546,-3.927811421,0.232224926,-0.972334769,-0.233591732,28860.45095,10977,10109772,11295,28860,140112952,36765649,0.671608608,0,0
1,28860.45095,387.0089456,257.5209125,-11.37790546,-3.927811421,0.232224926,-0.972334769,-0.233591732,28860.45095,10977,10109772,11199,28860,10111992,36765649,0.671608608,0,0
1,28860.45095,387.0089456,257.5209125,-11.37790546,-3.927811421,0.232224926,-0.972334769,-0.233591732,28860.45095,10977,10109772,11223,28860,10112232,36765649,0.671608608,0,0
1,28860.45095,387.0089456,257.5209125,-11.37790546,-3.927811421,0.232224926,-0.972334769,-0.233591732,28860.45095,10977,10109772,11265,28860,10112652,36765649,0.671608608,0,0
1,28860.45095,387.0089456,257.5209125,-11.37790546,-3.927811421,0.232224926,-0.972334769,-0.233591732,28860.45095,10977,10109772,11277,28860,10112772,36765649,0.671608608,0,0
1,28860.45095,387.0089456,257.5209125,-11.37790546,-3.927811421,0.232224926,-0.972334769,-0.233591732,28860.45095,10977,10109772,11301,28860,10113012,36765649,0.671608608,0,0
1,28860.47,368.2162934,251.7484389,-11.29556215,-3.899633979,-0.1063769,-0.976360935,-0.216146537,28860.47,10923,10109232,11109,28860,10111092,36766421,-0.308487465,0,0
1,28860.47,368.2162934,251.7484389,-11.29556215,-3.899633979,-0.1063769,-0.976360935,-0.216146537,28860.47,10923,10109232,11295,28860,140112952,36766421,-0.308487465,0,0
1,28860.47,368.2162934,251.7484389,-11.29556215,-3.899633979,-0.1063769,-0.976360935,-0.216146537,28860.47,10923,10109232,11199,28860,10111992,36766421,-0.308487465,0,0
1,28860.47,368.2162934,251.7484389,-11.29556215,-3.899633979,-0.1063769,-0.976360935,-0.216146537,28860.47,10923,10109232,11223,28860,10112232,36766421,-0.308487465,0,0
1,28860.47,368.2162934,251.7484389,-11.29556215,-3.899633979,-0.1063769,-0.976360935,-0.216146537,28860.47,10923,10109232,11265,28860,10112652,36766421,-0.308487465,0,0
1,28860.47,368.2162934,251.7484389,-11.29556215,-3.899633979,-0.1063769,-0.976360935,-0.216146537,28860.47,10923,10109232,11277,28860,10112772,36766421,-0.308487465,0,0
1,28860.47,368.2162934,251.7484389,-11.29556215,-3.899633979,-0.1063769,-0.976360935,-0.216146537,28860.47,10923,10109232,11301,28860,10113012,36766421,-0.308487465,0,0
1,28860.53196,131.2911502,889.3926305,9.15E-05,9.15E-05,2.44E-05,0.998461751,0.05544486,28860.53196,10911,640109112,11283,28860,10112832,36767647,2.44E-05,0,0
1,28860.53196,131.2911502,889.3926305,9.15E-05,9.15E-05,2.44E-05,0.998461751,0.05544486,28860.53196,10911,640109112,11289,28860,10112892,36767647,2.44E-05,0,0
1,28860.56462,260.8843094,220.2291015,0.000795631,0.000795631,0.000567106,-0.991199309,-0.132377978,28860.56462,10743,10107432,11109,28860,10111092,36767749,0.000567106,0,0
1,28860.56462,260.8843094,220.2291015,0.000795631,0.000795631,0.000567106,-0.991199309,-0.132377978,28860.56462,10743,10107432,11253,28860,180112532,36767749,0.000567106,0,0
1,28860.56462,260.8843094,220.2291015,0.000795631,0.000795631,0.000567106,-0.991199309,-0.132377978,28860.56462,10743,10107432,11295,28860,140112952,36767749,0.000567106,0,0
1,28860.56462,260.8843094,220.2291015,0.000795631,0.000795631,0.000567106,-0.991199309,-0.132377978,28860.56462,10743,10107432,11199,28860,10111992,36767749,0.000567106,0,0
1,28860.56462,260.8843094,220.2291015,0.000795631,0.000795631,0.000567106,-0.991199309,-0.132377978,28860.56462,10743,10107432,11223,28860,10112232,36767749,0.000567106,0,0
1,28860.56462,260.8843094,220.2291015,0.000795631,0.000795631,0.000567106,-0.991199309,-0.132377978,28860.56462,10743,10107432,11265,28860,10112652,36767749,0.000567106,0,0
1,28860.56462,260.8843094,220.2291015,0.000795631,0.000795631,0.000567106,-0.991199309,-0.132377978,28860.56462,10743,10107432,11277,28860,10112772,36767749,0.000567106,0,0
1,28860.56462,260.8843094,220.2291015,0.000795631,0.000795631,0.000567106,-0.991199309,-0.132377978,28860.56462,10743,10107432,11301,28860,10113012,36767749,0.000567106,0,0
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11097,28860,10110972,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11109,28860,10111092,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11157,28860,10111572,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11193,28860,170111932,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11199,28860,10111992,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11211,28860,210112112,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11223,28860,10112232,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11253,28860,180112532,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11265,28860,10112652,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11277,28860,10112772,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11301,28860,10113012,36768632,-0.157187813,1,1
1,28860.65419,247.267716,205.4342774,-1.326916541,9.163864109,1.086503763,-0.138374624,0.990379959,28860.65419,11295,140112952,11313,28860,40113132,36768632,-0.157187813,1,1
1,28860.66756,250.6970525,219.5500027,5.852574879,7.212639761,1.369334307,0.673697247,0.739007455,28860.66756,11277,10112772,11097,28860,10110972,36769666,1.111152792,0,0
1,28860.66756,250.6970525,219.5500027,5.852574879,7.212639761,1.369334307,0.673697247,0.739007455,28860.66756,11277,10112772,11193,28860,170111932,36769666,1.111152792,0,0
1,28860.66756,250.6970525,219.5500027,5.852574879,7.212639761,1.369334307,0.673697247,0.739007455,28860.66756,11277,10112772,11211,28860,210112112,36769666,1.111152792,0,0
1,28860.66756,250.6970525,219.5500027,5.852574879,7.212639761,1.369334307,0.673697247,0.739007455,28860.66756,11277,10112772,11109,28860,10111092,36769666,1.111152792,0,0
1,28860.66756,250.6970525,219.5500027,5.852574879,7.212639761,1.369334307,0.673697247,0.739007455,28860.66756,11277,10112772,11253,28860,180112532,36769666,1.111152792,0,0
1,28860.66756,250.6970525,219.5500027,5.852574879,7.212639761,1.369334307,0.673697247,0.739007455,28860.66756,11277,10112772,11313,28860,40113132,36769666,1.111152792,0,0
1,28860.66756,250.6970525,219.5500027,5.852574879,7.212639761,1.369334307,0.673697247,0.739007455,28860.66756,11277,10112772,11295,28860,140112952,36769666,1.111152792,0,0
1,28860.66756,250.6970525,219.5500027,5.852574879,7.212639761,1.369334307,0.673697247,0.739007455,28860.66756,11277,10112772,11157,28860,10111572,36769666,1.111152792,0,0
1,28860.66756,250.6970525,219.5500027,5.852574879,7.212639761,1.369334307,0.673697247,0.739007455,28860.66756,11277,10112772,11199,28860,10111992,36769666,1.111152792,0,0
1,28860.66756,250.6970525,219.5500027,5.852574879,7.212639761,1.369334307,0.673697247,0.739007455,28860.66756,11277,10112772,11223,28860,10112232,36769666,1.111152792,0,0
